sequence_id,trial,debruijn_label,assigned_condition
49,17,1,6
49,18,4,1
49,19,1,6
49,20,1,6
49,21,3,4
49,22,2,3
49,23,0,5
49,24,1,6
49,25,5,2
49,26,4,1
49,27,4,1
49,28,3,4
49,29,3,4
49,30,1,6
49,31,0,5
49,32,3,4
49,33,5,2
49,34,0,5
49,35,2,3
49,36,2,3
50,1,2,2
50,2,1,4
50,3,4,6
50,4,1,4
50,5,1,4
50,6,3,1
50,7,2,2
50,8,0,3
50,9,1,4
50,10,5,5
50,11,4,6
50,12,4,6
50,13,3,1
50,14,3,1
50,15,1,4
50,16,0,3
50,17,3,1
50,18,5,5
50,19,0,3
50,20,2,2
50,21,2,2
50,22,5,5
50,23,5,5
50,24,3,1
50,25,4,6
50,26,5,5
50,27,1,4
50,28,2,2
50,29,4,6
50,30,0,3
50,31,5,5
50,32,2,2
50,33,3,1
50,34,0,3
50,35,0,3
50,36,4,6
51,1,2,2
51,2,4,4
51,3,0,6
51,4,5,5
51,5,2,2
51,6,3,1
51,7,0,6
51,8,0,6
51,9,4,4
51,10,2,2
51,11,1,3
51,12,4,4
51,13,1,3
51,14,1,3
51,15,3,1
51,16,2,2
51,17,0,6
51,18,1,3
51,19,5,5
51,20,4,4
51,21,4,4
51,22,3,1
51,23,3,1
51,24,1,3
51,25,0,6
51,26,3,1
51,27,5,5
51,28,0,6
51,29,2,2
51,30,2,2
51,31,5,5
51,32,5,5
51,33,3,1
51,34,4,4
51,35,5,5
51,36,1,3
52,1,2,2
52,2,5,6
52,3,5,6
52,4,3,5
52,5,4,4
52,6,5,6
52,7,1,1
52,8,2,2
52,9,4,4
52,10,0,3
52,11,5,6
52,12,2,2
52,13,3,5
52,14,0,3
52,15,0,3
52,16,4,4
52,17,2,2
52,18,1,1
52,19,4,4
52,20,1,1
52,21,1,1
52,22,3,5
52,23,2,2
52,24,0,3
52,25,1,1
52,26,5,6
52,27,4,4
52,28,4,4
52,29,3,5
52,30,3,5
52,31,1,1
52,32,0,3
52,33,3,5
52,34,5,6
52,35,0,3
52,36,2,2
53,1,1,5
53,2,5,1
53,3,4,3
53,4,4,3
53,5,3,6
53,6,3,6
53,7,1,5
53,8,0,2
53,9,3,6
53,10,5,1
53,11,0,2
53,12,2,4
53,13,2,4
53,14,5,1
53,15,5,1
53,16,3,6
53,17,4,3
53,18,5,1
53,19,1,5
53,20,2,4
53,21,4,3
53,22,0,2
53,23,5,1
53,24,2,4
53,25,3,6
53,26,0,2
53,27,0,2
53,28,4,3
53,29,2,4
53,30,1,5
53,31,4,3
53,32,1,5
53,33,1,5
53,34,3,6
53,35,2,4
53,36,0,2
54,1,2,4
54,2,0,6
54,3,1,1
54,4,5,5
54,5,4,2
54,6,4,2
54,7,3,3
54,8,3,3
54,9,1,1
54,10,0,6
54,11,3,3
54,12,5,5
54,13,0,6
54,14,2,4
54,15,2,4
54,16,5,5
54,17,5,5
54,18,3,3
54,19,4,2
54,20,5,5
54,21,1,1
54,22,2,4
54,23,4,2
54,24,0,6
54,25,5,5
54,26,2,4
54,27,3,3
54,28,0,6
54,29,0,6
54,30,4,2
54,31,2,4
54,32,1,1
54,33,4,2
54,34,1,1
54,35,1,1
54,36,3,3
55,1,1,2
55,2,2,6
55,3,4,1
55,4,0,3
55,5,5,5
55,6,2,6
55,7,3,4
55,8,0,3
55,9,0,3
55,10,4,1
55,11,2,6
55,12,1,2
55,13,4,1
55,14,1,2
55,15,1,2
55,16,3,4
55,17,2,6
55,18,0,3
55,19,1,2
55,20,5,5
55,21,4,1
55,22,4,1
55,23,3,4
55,24,3,4
55,25,1,2
55,26,0,3
55,27,3,4
55,28,5,5
55,29,0,3
55,30,2,6
55,31,2,6
55,32,5,5
55,33,5,5
55,34,3,4
55,35,4,1
55,36,5,5
56,1,4,2
56,2,4,2
56,3,3,6
56,4,3,6
56,5,1,5
56,6,0,3
56,7,3,6
56,8,5,4
56,9,0,3
56,10,2,1
56,11,2,1
56,12,5,4
56,13,5,4
56,14,3,6
56,15,4,2
56,16,5,4
56,17,1,5
56,18,2,1
56,19,4,2
56,20,0,3
56,21,5,4
56,22,2,1
56,23,3,6
56,24,0,3
56,25,0,3
56,26,4,2
56,27,2,1
56,28,1,5
56,29,4,2
56,30,1,5
56,31,1,5
56,32,3,6
56,33,2,1
56,34,0,3
56,35,1,5
56,36,5,4
57,1,5,3
57,2,5,3
57,3,3,1
57,4,4,5
57,5,5,3
57,6,1,2
57,7,2,4
57,8,4,5
57,9,0,6
57,10,5,3
57,11,2,4
57,12,3,1
57,13,0,6
57,14,0,6
57,15,4,5
57,16,2,4
57,17,1,2
57,18,4,5
57,19,1,2
57,20,1,2
57,21,3,1
57,22,2,4
57,23,0,6
57,24,1,2
57,25,5,3
57,26,4,5
57,27,4,5
57,28,3,1
57,29,3,1
57,30,1,2
57,31,0,6
57,32,3,1
57,33,5,3
57,34,0,6
57,35,2,4
57,36,2,4
58,1,2,6
58,2,1,1
58,3,4,2
58,4,1,1
58,5,1,1
58,6,3,5
58,7,2,6
58,8,0,4
58,9,1,1
58,10,5,3
58,11,4,2
58,12,4,2
58,13,3,5
58,14,3,5
58,15,1,1
58,16,0,4
58,17,3,5
58,18,5,3
58,19,0,4
58,20,2,6
58,21,2,6
58,22,5,3
58,23,5,3
58,24,3,5
58,25,4,2
58,26,5,3
58,27,1,1
58,28,2,6
58,29,4,2
58,30,0,4
58,31,5,3
58,32,2,6
58,33,3,5
58,34,0,4
58,35,0,4
58,36,4,2
59,1,2,2
59,2,4,1
59,3,0,3
59,4,5,6
59,5,2,2
59,6,3,4
59,7,0,3
59,8,0,3
59,9,4,1
59,10,2,2
59,11,1,5
59,12,4,1
59,13,1,5
59,14,1,5
59,15,3,4
59,16,2,2
59,17,0,3
59,18,1,5
59,19,5,6
59,20,4,1
59,21,4,1
59,22,3,4
59,23,3,4
59,24,1,5
59,25,0,3
59,26,3,4
59,27,5,6
59,28,0,3
59,29,2,2
59,30,2,2
59,31,5,6
59,32,5,6
59,33,3,4
59,34,4,1
59,35,5,6
59,36,1,5
60,1,4,2
60,2,5,3
60,3,1,1
60,4,2,4
60,5,4,2
60,6,0,6
60,7,5,3
60,8,2,4
60,9,3,5
60,10,0,6
60,11,0,6
60,12,4,2
60,13,2,4
60,14,1,1
60,15,4,2
60,16,1,1
60,17,1,1
60,18,3,5
60,19,2,4
60,20,0,6
60,21,1,1
60,22,5,3
60,23,4,2
60,24,4,2
60,25,3,5
60,26,3,5
60,27,1,1
60,28,0,6
60,29,3,5
60,30,5,3
60,31,0,6
60,32,2,4
60,33,2,4
60,34,5,3
60,35,5,3
60,36,3,5
61,1,2,2
61,2,0,4
61,3,1,5
61,4,5,1
61,5,4,3
61,6,4,3
61,7,3,6
61,8,3,6
61,9,1,5
61,10,0,4
61,11,3,6
61,12,5,1
61,13,0,4
61,14,2,2
61,15,2,2
61,16,5,1
61,17,5,1
61,18,3,6
61,19,4,3
61,20,5,1
61,21,1,5
61,22,2,2
61,23,4,3
61,24,0,4
61,25,5,1
61,26,2,2
61,27,3,6
61,28,0,4
61,29,0,4
61,30,4,3
61,31,2,2
61,32,1,5
61,33,4,3
61,34,1,5
61,35,1,5
61,36,3,6
62,1,3,6
62,2,0,1
62,3,0,1
62,4,4,5
62,5,2,3
62,6,1,4
62,7,4,5
62,8,1,4
62,9,1,4
62,10,3,6
62,11,2,3
62,12,0,1
62,13,1,4
62,14,5,2
62,15,4,5
62,16,4,5
62,17,3,6
62,18,3,6
62,19,1,4
62,20,0,1
62,21,3,6
62,22,5,2
62,23,0,1
62,24,2,3
62,25,2,3
62,26,5,2
62,27,5,2
62,28,3,6
62,29,4,5
62,30,5,2
62,31,1,4
62,32,2,3
62,33,4,5
62,34,0,1
62,35,5,2
62,36,2,3
63,1,1,5
63,2,0,2
63,3,3,6
63,4,5,4
63,5,0,2
63,6,2,1
63,7,2,1
63,8,5,4
63,9,5,4
63,10,3,6
63,11,4,3
63,12,5,4
63,13,1,5
63,14,2,1
63,15,4,3
63,16,0,2
63,17,5,4
63,18,2,1
63,19,3,6
63,20,0,2
63,21,0,2
63,22,4,3
63,23,2,1
63,24,1,5
63,25,4,3
63,26,1,5
63,27,1,5
63,28,3,6
63,29,2,1
63,30,0,2
63,31,1,5
63,32,5,4
63,33,4,3
63,34,4,3
63,35,3,6
63,36,3,6
64,1,0,1
64,2,1,3
64,3,5,6
64,4,4,4
64,5,4,4
64,6,3,2
64,7,3,2
64,8,1,3
64,9,0,1
64,10,3,2
64,11,5,6
64,12,0,1
64,13,2,5
64,14,2,5
64,15,5,6
64,16,5,6
64,17,3,2
64,18,4,4
64,19,5,6
64,20,1,3
64,21,2,5
64,22,4,4
64,23,0,1
64,24,5,6
64,25,2,5
64,26,3,2
64,27,0,1
64,28,0,1
64,29,4,4
64,30,2,5
64,31,1,3
64,32,4,4
64,33,1,3
64,34,1,3
64,35,3,2
64,36,2,5
65,1,3,5
65,2,5,1
65,3,0,3
65,4,2,2
65,5,2,2
65,6,5,1
65,7,5,1
65,8,3,5
65,9,4,4
65,10,5,1
65,11,1,6
65,12,2,2
65,13,4,4
65,14,0,3
65,15,5,1
65,16,2,2
65,17,3,5
65,18,0,3
65,19,0,3
65,20,4,4
65,21,2,2
65,22,1,6
65,23,4,4
65,24,1,6
65,25,1,6
65,26,3,5
65,27,2,2
65,28,0,3
65,29,1,6
65,30,5,1
65,31,4,4
65,32,4,4
65,33,3,5
65,34,3,5
65,35,1,6
65,36,0,3
66,1,0,3
66,2,2,6
66,3,2,6
66,4,5,1
66,5,5,1
66,6,3,2
66,7,4,5
66,8,5,1
66,9,1,4
66,10,2,6
66,11,4,5
66,12,0,3
66,13,5,1
66,14,2,6
66,15,3,2
66,16,0,3
66,17,0,3
66,18,4,5
66,19,2,6
66,20,1,4
66,21,4,5
66,22,1,4
66,23,1,4
66,24,3,2
66,25,2,6
66,26,0,3
66,27,1,4
66,28,5,1
66,29,4,5
66,30,4,5
66,31,3,2
66,32,3,2
66,33,1,4
66,34,0,3
66,35,3,2
66,36,5,1
67,1,3,5
67,2,1,2
67,3,0,4
67,4,3,5
67,5,5,3
67,6,0,4
67,7,2,1
67,8,2,1
67,9,5,3
67,10,5,3
67,11,3,5
67,12,4,6
67,13,5,3
67,14,1,2
67,15,2,1
67,16,4,6
67,17,0,4
67,18,5,3
67,19,2,1
67,20,3,5
67,21,0,4
67,22,0,4
67,23,4,6
67,24,2,1
67,25,1,2
67,26,4,6
67,27,1,2
67,28,1,2
67,29,3,5
67,30,2,1
67,31,0,4
67,32,1,2
67,33,5,3
67,34,4,6
67,35,4,6
67,36,3,5
68,1,1,6
68,2,1,6
68,3,3,1
68,4,2,2
68,5,0,4
68,6,1,6
68,7,5,5
68,8,4,3
68,9,4,3
68,10,3,1
68,11,3,1
68,12,1,6
68,13,0,4
68,14,3,1
68,15,5,5
68,16,0,4
68,17,2,2
68,18,2,2
68,19,5,5
68,20,5,5
68,21,3,1
68,22,4,3
68,23,5,5
68,24,1,6
68,25,2,2
68,26,4,3
68,27,0,4
68,28,5,5
68,29,2,2
68,30,3,1
68,31,0,4
68,32,0,4
68,33,4,3
68,34,2,2
68,35,1,6
68,36,4,3
69,1,1,2
69,2,3,6
69,3,2,1
69,4,0,3
69,5,1,2
69,6,5,4
69,7,4,5
69,8,4,5
69,9,3,6
69,10,3,6
69,11,1,2
69,12,0,3
69,13,3,6
69,14,5,4
69,15,0,3
69,16,2,1
69,17,2,1
69,18,5,4
69,19,5,4
69,20,3,6
69,21,4,5
69,22,5,4
69,23,1,2
69,24,2,1
69,25,4,5
69,26,0,3
69,27,5,4
69,28,2,1
69,29,3,6
69,30,0,3
69,31,0,3
69,32,4,5
69,33,2,1
69,34,1,2
69,35,4,5
69,36,1,2
70,1,0,1
70,2,4,2
70,3,2,5
70,4,1,3
70,5,4,2
70,6,1,3
70,7,1,3
70,8,3,4
70,9,2,5
70,10,0,1
70,11,1,3
70,12,5,6
70,13,4,2
70,14,4,2
70,15,3,4
70,16,3,4
70,17,1,3
70,18,0,1
70,19,3,4
70,20,5,6
70,21,0,1
70,22,2,5
70,23,2,5
70,24,5,6
70,25,5,6
70,26,3,4
70,27,4,2
70,28,5,6
70,29,1,3
70,30,2,5
70,31,4,2
70,32,0,1
70,33,5,6
70,34,2,5
70,35,3,4
70,36,0,1
71,1,4,3
71,2,1,2
71,3,1,2
71,4,3,6
71,5,2,1
71,6,0,5
71,7,1,2
71,8,5,4
71,9,4,3
71,10,4,3
71,11,3,6
71,12,3,6
71,13,1,2
71,14,0,5
71,15,3,6
71,16,5,4
71,17,0,5
71,18,2,1
71,19,2,1
71,20,5,4
71,21,5,4
71,22,3,6
71,23,4,3
71,24,5,4
71,25,1,2
71,26,2,1
71,27,4,3
71,28,0,5
71,29,5,4
71,30,2,1
71,31,3,6
71,32,0,5
71,33,0,5
71,34,4,3
71,35,2,1
71,36,1,2
72,1,2,5
72,2,3,3
72,3,0,6
72,4,0,6
72,5,4,1
72,6,2,5
72,7,1,2
72,8,4,1
72,9,1,2
72,10,1,2
72,11,3,3
72,12,2,5
72,13,0,6
72,14,1,2
72,15,5,4
72,16,4,1
72,17,4,1
72,18,3,3
72,19,3,3
72,20,1,2
72,21,0,6
72,22,3,3
72,23,5,4
72,24,0,6
72,25,2,5
72,26,2,5
72,27,5,4
72,28,5,4
72,29,3,3
72,30,4,1
72,31,5,4
72,32,1,2
72,33,2,5
72,34,4,1
72,35,0,6
72,36,5,4
73,1,5,4
73,2,2,2
73,3,3,1
73,4,0,3
73,5,0,3
73,6,4,5
73,7,2,2
73,8,1,6
73,9,4,5
73,10,1,6
73,11,1,6
73,12,3,1
73,13,2,2
73,14,0,3
73,15,1,6
73,16,5,4
73,17,4,5
73,18,4,5
73,19,3,1
73,20,3,1
73,21,1,6
73,22,0,3
73,23,3,1
73,24,5,4
73,25,0,3
73,26,2,2
73,27,2,2
73,28,5,4
73,29,5,4
73,30,3,1
73,31,4,5
73,32,5,4
73,33,1,6
73,34,2,2
73,35,4,5
73,36,0,3
74,1,1,6
74,2,5,2
74,3,4,3
74,4,4,3
74,5,3,1
74,6,3,1
74,7,1,6
74,8,0,4
74,9,3,1
74,10,5,2
74,11,0,4
74,12,2,5
74,13,2,5
74,14,5,2
74,15,5,2
74,16,3,1
74,17,4,3
74,18,5,2
74,19,1,6
74,20,2,5
74,21,4,3
74,22,0,4
74,23,5,2
74,24,2,5
74,25,3,1
74,26,0,4
74,27,0,4
74,28,4,3
74,29,2,5
74,30,1,6
74,31,4,3
74,32,1,6
74,33,1,6
74,34,3,1
74,35,2,5
74,36,0,4
75,1,0,1
75,2,4,2
75,3,2,3
75,4,1,5
75,5,4,2
75,6,1,5
75,7,1,5
75,8,3,4
75,9,2,3
75,10,0,1
75,11,1,5
75,12,5,6
75,13,4,2
75,14,4,2
75,15,3,4
75,16,3,4
75,17,1,5
75,18,0,1
75,19,3,4
75,20,5,6
75,21,0,1
75,22,2,3
75,23,2,3
75,24,5,6
75,25,5,6
75,26,3,4
75,27,4,2
75,28,5,6
75,29,1,5
75,30,2,3
75,31,4,2
75,32,0,1
75,33,5,6
75,34,2,3
75,35,3,4
75,36,0,1
76,1,4,4
76,2,5,2
76,3,1,6
76,4,2,1
76,5,4,4
76,6,0,3
76,7,5,2
76,8,2,1
76,9,3,5
76,10,0,3
76,11,0,3
76,12,4,4
76,13,2,1
76,14,1,6
76,15,4,4
76,16,1,6
76,17,1,6
76,18,3,5
76,19,2,1
76,20,0,3
76,21,1,6
76,22,5,2
76,23,4,4
76,24,4,4
76,25,3,5
76,26,3,5
76,27,1,6
76,28,0,3
76,29,3,5
76,30,5,2
76,31,0,3
76,32,2,1
76,33,2,1
76,34,5,2
76,35,5,2
76,36,3,5
77,1,4,1
77,2,3,4
77,3,3,4
77,4,1,3
77,5,0,5
77,6,3,4
77,7,5,6
77,8,0,5
77,9,2,2
77,10,2,2
77,11,5,6
77,12,5,6
77,13,3,4
77,14,4,1
77,15,5,6
77,16,1,3
77,17,2,2
77,18,4,1
77,19,0,5
77,20,5,6
77,21,2,2
77,22,3,4
77,23,0,5
77,24,0,5
77,25,4,1
77,26,2,2
77,27,1,3
77,28,4,1
77,29,1,3
77,30,1,3
77,31,3,4
77,32,2,2
77,33,0,5
77,34,1,3
77,35,5,6
77,36,4,1
78,1,2,2
78,2,4,4
78,3,0,3
78,4,5,5
78,5,2,2
78,6,3,1
78,7,0,3
78,8,0,3
78,9,4,4
78,10,2,2
78,11,1,6
78,12,4,4
78,13,1,6
78,14,1,6
78,15,3,1
78,16,2,2
78,17,0,3
78,18,1,6
78,19,5,5
78,20,4,4
78,21,4,4
78,22,3,1
78,23,3,1
78,24,1,6
78,25,0,3
78,26,3,1
78,27,5,5
78,28,0,3
78,29,2,2
78,30,2,2
78,31,5,5
78,32,5,5
78,33,3,1
78,34,4,4
78,35,5,5
78,36,1,6
79,1,3,4
79,2,1,2
79,3,0,1
79,4,3,4
79,5,5,6
79,6,0,1
79,7,2,5
79,8,2,5
79,9,5,6
79,10,5,6
79,11,3,4
79,12,4,3
79,13,5,6
79,14,1,2
79,15,2,5
79,16,4,3
79,17,0,1
79,18,5,6
79,19,2,5
79,20,3,4
79,21,0,1
79,22,0,1
79,23,4,3
79,24,2,5
79,25,1,2
79,26,4,3
79,27,1,2
79,28,1,2
79,29,3,4
79,30,2,5
79,31,0,1
79,32,1,2
79,33,5,6
79,34,4,3
79,35,4,3
79,36,3,4
80,1,4,2
80,2,4,2
80,3,3,4
80,4,3,4
80,5,1,6
80,6,0,5
80,7,3,4
80,8,5,1
80,9,0,5
80,10,2,3
80,11,2,3
80,12,5,1
80,13,5,1
80,14,3,4
80,15,4,2
80,16,5,1
80,17,1,6
80,18,2,3
80,19,4,2
80,20,0,5
80,21,5,1
80,22,2,3
80,23,3,4
80,24,0,5
80,25,0,5
80,26,4,2
80,27,2,3
80,28,1,6
80,29,4,2
80,30,1,6
80,31,1,6
80,32,3,4
80,33,2,3
80,34,0,5
80,35,1,6
80,36,5,1
81,1,3,2
81,2,0,5
81,3,0,5
81,4,4,6
81,5,2,4
81,6,1,1
81,7,4,6
81,8,1,1
81,9,1,1
81,10,3,2
81,11,2,4
81,12,0,5
81,13,1,1
81,14,5,3
81,15,4,6
81,16,4,6
81,17,3,2
81,18,3,2
81,19,1,1
81,20,0,5
81,21,3,2
81,22,5,3
81,23,0,5
81,24,2,4
81,25,2,4
81,26,5,3
81,27,5,3
81,28,3,2
81,29,4,6
81,30,5,3
81,31,1,1
81,32,2,4
81,33,4,6
81,34,0,5
81,35,5,3
81,36,2,4
82,1,4,2
82,2,3,1
82,3,3,1
82,4,1,5
82,5,0,4
82,6,3,1
82,7,5,3
82,8,0,4
82,9,2,6
82,10,2,6
82,11,5,3
82,12,5,3
82,13,3,1
82,14,4,2
82,15,5,3
82,16,1,5
82,17,2,6
82,18,4,2
82,19,0,4
82,20,5,3
82,21,2,6
82,22,3,1
82,23,0,4
82,24,0,4
82,25,4,2
82,26,2,6
82,27,1,5
82,28,4,2
82,29,1,5
82,30,1,5
82,31,3,1
82,32,2,6
82,33,0,4
82,34,1,5
82,35,5,3
82,36,4,2
83,1,4,5
83,2,5,6
83,3,1,4
83,4,2,1
83,5,4,5
83,6,0,2
83,7,5,6
83,8,2,1
83,9,3,3
83,10,0,2
83,11,0,2
83,12,4,5
83,13,2,1
83,14,1,4
83,15,4,5
83,16,1,4
83,17,1,4
83,18,3,3
83,19,2,1
83,20,0,2
83,21,1,4
83,22,5,6
83,23,4,5
83,24,4,5
83,25,3,3
83,26,3,3
83,27,1,4
83,28,0,2
83,29,3,3
83,30,5,6
83,31,0,2
83,32,2,1
83,33,2,1
83,34,5,6
83,35,5,6
83,36,3,3
84,1,1,3
84,2,0,5
84,3,3,1
84,4,5,4
84,5,0,5
84,6,2,6
84,7,2,6
84,8,5,4
84,9,5,4
84,10,3,1
84,11,4,2
84,12,5,4
84,13,1,3
84,14,2,6
84,15,4,2
84,16,0,5
84,17,5,4
84,18,2,6
84,19,3,1
84,20,0,5
84,21,0,5
84,22,4,2
84,23,2,6
84,24,1,3
84,25,4,2
84,26,1,3
84,27,1,3
84,28,3,1
84,29,2,6
84,30,0,5
84,31,1,3
84,32,5,4
84,33,4,2
84,34,4,2
84,35,3,1
84,36,3,1
85,1,0,4
85,2,4,6
85,3,2,1
85,4,1,2
85,5,4,6
85,6,1,2
85,7,1,2
85,8,3,3
85,9,2,1
85,10,0,4
85,11,1,2
85,12,5,5
85,13,4,6
85,14,4,6
85,15,3,3
85,16,3,3
85,17,1,2
85,18,0,4
85,19,3,3
85,20,5,5
85,21,0,4
85,22,2,1
85,23,2,1
85,24,5,5
85,25,5,5
85,26,3,3
85,27,4,6
85,28,5,5
85,29,1,2
85,30,2,1
85,31,4,6
85,32,0,4
85,33,5,5
85,34,2,1
85,35,3,3
85,36,0,4
86,1,1,1
86,2,2,4
86,3,4,2
86,4,0,5
86,5,5,3
86,6,2,4
86,7,3,6
86,8,0,5
86,9,0,5
86,10,4,2
86,11,2,4
86,12,1,1
86,13,4,2
86,14,1,1
86,15,1,1
86,16,3,6
86,17,2,4
86,18,0,5
86,19,1,1
86,20,5,3
86,21,4,2
86,22,4,2
86,23,3,6
86,24,3,6
86,25,1,1
86,26,0,5
86,27,3,6
86,28,5,3
86,29,0,5
86,30,2,4
86,31,2,4
86,32,5,3
86,33,5,3
86,34,3,6
86,35,4,2
86,36,5,3
87,1,0,6
87,2,0,6
87,3,4,1
87,4,2,2
87,5,1,4
87,6,4,1
87,7,1,4
87,8,1,4
87,9,3,3
87,10,2,2
87,11,0,6
87,12,1,4
87,13,5,5
87,14,4,1
87,15,4,1
87,16,3,3
87,17,3,3
87,18,1,4
87,19,0,6
87,20,3,3
87,21,5,5
87,22,0,6
87,23,2,2
87,24,2,2
87,25,5,5
87,26,5,5
87,27,3,3
87,28,4,1
87,29,5,5
87,30,1,4
87,31,2,2
87,32,4,1
87,33,0,6
87,34,5,5
87,35,2,2
87,36,3,3
88,1,2,3
88,2,3,2
88,3,0,4
88,4,0,4
88,5,4,5
88,6,2,3
88,7,1,1
88,8,4,5
88,9,1,1
88,10,1,1
88,11,3,2
88,12,2,3
88,13,0,4
88,14,1,1
88,15,5,6
88,16,4,5
88,17,4,5
88,18,3,2
88,19,3,2
88,20,1,1
88,21,0,4
88,22,3,2
88,23,5,6
88,24,0,4
88,25,2,3
88,26,2,3
88,27,5,6
88,28,5,6
88,29,3,2
88,30,4,5
88,31,5,6
88,32,1,1
88,33,2,3
88,34,4,5
88,35,0,4
88,36,5,6
89,1,2,4
89,2,3,2
89,3,0,5
89,4,0,5
89,5,4,3
89,6,2,4
89,7,1,6
89,8,4,3
89,9,1,6
89,10,1,6
89,11,3,2
89,12,2,4
89,13,0,5
89,14,1,6
89,15,5,1
89,16,4,3
89,17,4,3
89,18,3,2
89,19,3,2
89,20,1,6
89,21,0,5
89,22,3,2
89,23,5,1
89,24,0,5
89,25,2,4
89,26,2,4
89,27,5,1
89,28,5,1
89,29,3,2
89,30,4,3
89,31,5,1
89,32,1,6
89,33,2,4
89,34,4,3
89,35,0,5
89,36,5,1
90,1,1,5
90,2,5,2
90,3,4,3
90,4,4,3
90,5,3,1
90,6,3,1
90,7,1,5
90,8,0,4
90,9,3,1
90,10,5,2
90,11,0,4
90,12,2,6
90,13,2,6
90,14,5,2
90,15,5,2
90,16,3,1
90,17,4,3
90,18,5,2
90,19,1,5
90,20,2,6
90,21,4,3
90,22,0,4
90,23,5,2
90,24,2,6
90,25,3,1
90,26,0,4
90,27,0,4
90,28,4,3
90,29,2,6
90,30,1,5
90,31,4,3
90,32,1,5
90,33,1,5
90,34,3,1
90,35,2,6
90,36,0,4
91,1,0,2
91,2,1,1
91,3,5,6
91,4,4,5
91,5,4,5
91,6,3,3
91,7,3,3
91,8,1,1
91,9,0,2
91,10,3,3
91,11,5,6
91,12,0,2
91,13,2,4
91,14,2,4
91,15,5,6
91,16,5,6
91,17,3,3
91,18,4,5
91,19,5,6
91,20,1,1
91,21,2,4
91,22,4,5
91,23,0,2
91,24,5,6
91,25,2,4
91,26,3,3
91,27,0,2
91,28,0,2
91,29,4,5
91,30,2,4
91,31,1,1
91,32,4,5
91,33,1,1
91,34,1,1
91,35,3,3
91,36,2,4
92,1,3,4
92,2,4,6
92,3,5,2
92,4,1,3
92,5,2,5
92,6,4,6
92,7,0,1
92,8,5,2
92,9,2,5
92,10,3,4
92,11,0,1
92,12,0,1
92,13,4,6
92,14,2,5
92,15,1,3
92,16,4,6
92,17,1,3
92,18,1,3
92,19,3,4
92,20,2,5
92,21,0,1
92,22,1,3
92,23,5,2
92,24,4,6
92,25,4,6
92,26,3,4
92,27,3,4
92,28,1,3
92,29,0,1
92,30,3,4
92,31,5,2
92,32,0,1
92,33,2,5
92,34,2,5
92,35,5,2
92,36,5,2
93,1,2,2
93,2,4,5
93,3,0,6
93,4,5,3
93,5,2,2
93,6,3,1
93,7,0,6
93,8,0,6
93,9,4,5
93,10,2,2
93,11,1,4
93,12,4,5
93,13,1,4
93,14,1,4
93,15,3,1
93,16,2,2
93,17,0,6
93,18,1,4
93,19,5,3
93,20,4,5
93,21,4,5
93,22,3,1
93,23,3,1
93,24,1,4
93,25,0,6
93,26,3,1
93,27,5,3
93,28,0,6
93,29,2,2
93,30,2,2
93,31,5,3
93,32,5,3
93,33,3,1
93,34,4,5
93,35,5,3
93,36,1,4
94,1,5,3
94,2,2,2
94,3,3,1
94,4,0,4
94,5,0,4
94,6,4,6
94,7,2,2
94,8,1,5
94,9,4,6
94,10,1,5
94,11,1,5
94,12,3,1
94,13,2,2
94,14,0,4
94,15,1,5
94,16,5,3
94,17,4,6
94,18,4,6
94,19,3,1
94,20,3,1
94,21,1,5
94,22,0,4
94,23,3,1
94,24,5,3
94,25,0,4
94,26,2,2
94,27,2,2
94,28,5,3
94,29,5,3
94,30,3,1
94,31,4,6
94,32,5,3
94,33,1,5
94,34,2,2
94,35,4,6
94,36,0,4
95,1,5,5
95,2,3,2
95,3,4,3
95,4,5,5
95,5,1,6
95,6,2,4
95,7,4,3
95,8,0,1
95,9,5,5
95,10,2,4
95,11,3,2
95,12,0,1
95,13,0,1
95,14,4,3
95,15,2,4
95,16,1,6
95,17,4,3
95,18,1,6
95,19,1,6
95,20,3,2
95,21,2,4
95,22,0,1
95,23,1,6
95,24,5,5
95,25,4,3
95,26,4,3
95,27,3,2
95,28,3,2
95,29,1,6
95,30,0,1
95,31,3,2
95,32,5,5
95,33,0,1
95,34,2,4
95,35,2,4
95,36,5,5
96,1,1,4
96,2,0,1
96,3,3,2
96,4,5,6
96,5,0,1
96,6,2,5
96,7,2,5
96,8,5,6
96,9,5,6
96,10,3,2
96,11,4,3
96,12,5,6
96,13,1,4
96,14,2,5
96,15,4,3
96,16,0,1
96,17,5,6
96,18,2,5
96,19,3,2
96,20,0,1
96,21,0,1
96,22,4,3
96,23,2,5
96,24,1,4
96,25,4,3
96,26,1,4
96,27,1,4
96,28,3,2
96,29,2,5
96,30,0,1
96,31,1,4
96,32,5,6
96,33,4,3
96,34,4,3
96,35,3,2
96,36,3,2
97,1,3,6
97,2,4,5
97,3,5,4
97,4,1,3
97,5,2,1
97,6,4,5
97,7,0,2
97,8,5,4
97,9,2,1
97,10,3,6
97,11,0,2
97,12,0,2
97,13,4,5
97,14,2,1
97,15,1,3
97,16,4,5
97,17,1,3
97,18,1,3
97,19,3,6
97,20,2,1
97,21,0,2
97,22,1,3
97,23,5,4
97,24,4,5
97,25,4,5
97,26,3,6
97,27,3,6
97,28,1,3
97,29,0,2
97,30,3,6
97,31,5,4
97,32,0,2
97,33,2,1
97,34,2,1
97,35,5,4
